,Tempo,MFCC average,MFCC variance,Spectral centroid average,Spectral centroid variance,Spectral bandwidth average,Spectral bandwidth variance,Spectral roll-off average,Spectral roll-off variance,Spectral contrast average,Spectral contrast variance,Spectral flatness average,Spectral flatness variance,Zero crossing rate average,Zero crossing rate variance,Genre
jazz2_7,0.8972056562687253,-0.9508691065250653,1.456705076077446,-1.8505557284425607,-1.3594336050146278,-2.4783434847294665,-1.831055929534009,-1.7947270053473479,-1.4673271624891113,0.3678325862037627,-0.19667682354911564,-0.7784812815005547,-0.43793796403172236,-1.482910291276838,-1.0128062480721547,jazz
jazz3_0,-0.19615173971735408,-0.15946591635773608,0.6650038648029493,-1.4038534669438538,-1.198636326381423,-1.0323226102703675,-0.9331055070558109,-1.4852896943306648,-1.2944906202787,0.1171272274152801,-0.08646647062163441,-0.7428416194433601,-0.43768369563980913,-1.3294597865694315,-0.9856473374758249,jazz
jazz3_1,0.39080854654885744,0.1623727854394002,-0.0022064672540310845,-1.387366345322219,-1.2331974951542324,-1.3363362216087884,-1.3339243314901617,-1.5549713338409237,-1.4202220848244158,0.1752326518606399,0.15460971406592386,-0.7428573658947785,-0.437791791193131,-1.0678663615186623,-0.939153509290007,jazz
jazz3_2,1.538641995247226,-0.3432099329012371,0.0790613615628328,-1.2552497141888266,-1.158153599880937,-1.4066953117765468,-1.3209095431573106,-1.397816997924169,-1.3445358637895632,0.17347555609722035,0.07547043178632827,-0.7426264051064777,-0.43775376434906316,-0.8906045715980377,-0.8790599598645037,jazz
jazz3_3,-2.0961639256309423,-0.5954294976397538,1.2400189862487137,-1.7739355604040246,-1.3120752636476678,-2.487732846804644,-1.8073045309284,-1.7854078803064617,-1.4420378840552628,0.15753095734639733,-0.23821706409251672,-0.7773375660117331,-0.43793337250784614,-1.1194574794806331,-0.9284614592241279,jazz
jazz3_4,-0.9927406996500697,-0.5780251754196014,1.613943100775966,-1.8733229452563633,-1.3519127320532156,-2.679498365579195,-1.9286052602278558,-1.9059211109488248,-1.505714605782,0.6177262172677744,0.14361642757637233,-0.77974342811575,-0.43793962259776514,-1.1591429548359966,-0.9317711039560365,jazz
jazz3_5,-2.277904221674851,-0.8658926221645833,2.2141995810061923,-2.0665138408328314,-1.4080453732358116,-2.7652786754208667,-1.9508380304220063,-2.037447853003144,-1.5339436211464361,0.41349164652686565,-0.11278538507777078,-0.7796658237661905,-0.43793933127366647,-1.4253663520115596,-0.9969076582458496,jazz
jazz3_6,0.8972056562687253,-1.7614826706643143,2.9889565513666185,-2.069168629153509,-1.4168317414994436,-2.688374614174964,-1.9373375787105525,-2.0336354836682364,-1.540231477903594,-0.215373099625659,-0.5210722870599725,-0.7789489293097871,-0.43793834439132723,-1.5070522887846831,-1.0141074997639987,jazz
jazz3_7,3.521263406635318,-1.836693260828569,3.629319589072134,-2.169562620320468,-1.4308928410534243,-2.7594424095317707,-1.9448621757784248,-2.116025020961522,-1.5517464334241453,-0.26203552338718267,-0.746433626581325,-0.7793682695964815,-0.4379393227222099,-1.564926940344588,-1.025668177445276,jazz
jazz4_0,1.538641995247226,-0.44434659421099026,1.0998929039433218,-1.5789814990577233,-1.1940829906548045,-1.6675241839040618,-1.3816813135179893,-1.7419892295477901,-1.2972058024442596,2.357132101977462,1.775256259587516,-0.7486061848688903,-0.43231203803853346,-1.2097419359140844,-0.9071162377203277,jazz
jazz4_1,-1.8689885555760568,-0.5682086116888734,1.397065974155117,-1.9232564163361403,-1.321685440042238,-1.8407333924260787,-1.4628765283981606,-2.0077960915094155,-1.409990363059353,1.053004151269732,0.4195288222862143,-0.771214511985746,-0.43783262136764645,-1.622140167315235,-1.0069234456815428,jazz
jazz4_2,-0.6422415572796749,-0.5200431092132779,0.952281172735407,-1.822845611599103,-1.3194173539882097,-1.7013881642359356,-1.4278148367978651,-1.8466175879613707,-1.4053650806948412,1.3750674594952608,0.5507836449779439,-0.7737364508708096,-0.43791659190531496,-1.6816683803482797,-1.0323231052206976,jazz
jazz4_3,-1.8689885555760568,-0.6787473968216183,0.8780953665861039,-2.014581516643195,-1.379428573335303,-1.862666837632802,-1.5591616017894234,-2.118143003925359,-1.4863276815184632,0.7303975072145173,0.23288505178368812,-0.7762442992675143,-0.4379282526427448,-1.7785670826742928,-1.054677874408032,jazz
jazz4_4,-0.8845619520048862,0.27002065078433574,0.6087830890316809,-1.5469743202030435,-1.2477298864573778,-1.6956980134812618,-1.421510563405328,-1.6837446980422544,-1.3862471773693812,2.473341533993988,1.6520051370245523,-0.7729424995801845,-0.43789378627956205,-1.0949847696781612,-0.9173098642767132,jazz
jazz4_5,0.8972056562687253,-0.19901924928180897,1.0648733949041786,-1.7108932446623304,-1.2836756710209178,-1.7275866204530759,-1.5185628181244217,-1.8502181589998945,-1.420077454765892,0.8257801148166781,0.5987730230945648,-0.766384761939886,-0.43786923305949865,-1.3000263923475368,-0.9372989200592072,jazz
jazz4_6,0.39080854654885744,0.37990832324772117,0.11872642659110948,-1.1201210649534306,-1.0460790094078036,-1.3415347867072454,-1.2771344339166661,-1.2629014831277103,-1.2088215642672189,3.2481470967785278,2.670338783017634,-0.7660495425153223,-0.4378603015720556,-0.6839093874555254,-0.7638091888829157,jazz
jazz4_7,1.538641995247226,-0.18791486324393505,0.49394417303632465,-1.1730087024781564,-1.0498068332057326,-1.3992160092957386,-1.321175941264735,-1.2404508637110316,-1.184415627709152,2.829966799788348,2.2563898085172336,-0.765405852975313,-0.4378874054451621,-0.767910310291043,-0.7245513502862115,jazz
jazz5_0,-0.19615173971735408,0.7564773643329368,-0.31818966134586196,-0.4665433087694134,-0.6587454077739799,-0.16424423597610519,-0.2900045102864338,-0.28079278279618497,-0.4441693921848679,1.5364442485979923,1.3422601099356746,-0.6525342324743374,-0.4339100837807526,-0.7245869996947729,-0.800782156002137,jazz
jazz5_1,-0.01913197084341754,0.6227870341445351,-0.11790121611380543,-0.6575937254598235,-0.7642135214750037,-0.15896157932114452,-0.3134939969276089,-0.45213760457065316,-0.6038101748825795,1.5777530751568618,1.224969167452709,-0.6673161374748273,-0.43327987243430427,-1.0559607189120528,-0.8441482130200685,jazz
jazz5_2,-0.3577784852109487,-0.8925168245774929,0.4487152007087219,-1.0089652926239923,-0.9379247228175994,-1.3676569217359478,-1.1499818680186926,-1.2209654204437235,-1.112567281418492,2.806123603275207,2.174417094334676,-0.7575505989297121,-0.4372123672000157,-0.567829372041087,-0.632055665813274,jazz
jazz5_3,-0.3577784852109487,-0.20830960515133526,1.6225188623267228,-1.6807384727975374,-1.151888125340615,-1.8817641756836458,-1.4336927854053148,-1.7729117808198205,-1.330680336709088,1.6923576843286998,1.6783764178875324,-0.7715651721419131,-0.4378392060038579,-1.3053177890615857,-0.8540783001410656,jazz
jazz5_4,-0.5059363352467436,-0.4085976015891636,1.4606281794065112,-1.4194470997131954,-1.13323866537872,-1.702448001027647,-1.4748965004778944,-1.5678910299203341,-1.327213978604493,3.5487792517339605,2.8429091872098096,-0.776288616512937,-0.4379318095362522,-0.8423205765823493,-0.7756384762866333,jazz
jazz5_5,-0.5059363352467436,-0.5420247442956938,1.9566847621589418,-1.7087616566583046,-1.262762082321098,-1.8333035390425112,-1.53563840839139,-1.787102266677532,-1.4069479485505416,2.41608712130582,1.505517109697881,-0.7725926676601192,-0.4378568575637342,-1.3235069652661275,-0.908694483087918,jazz
jazz5_6,-0.5059363352467436,-0.4357511240442322,1.9893001720777514,-1.918241920625485,-1.2725639832152609,-2.1156351909971782,-1.576564022785209,-1.9624712560832909,-1.3985642035117403,1.6001362857988584,1.408331242201636,-0.7720453275064354,-0.4377455017558481,-1.559635543630539,-0.9578092747800427,jazz
jazz5_7,2.9016942155765393,-0.24064176168745577,1.170126766435075,-1.4280469995548293,-0.9244941930109548,-1.7991771807839239,-1.32470969440398,-1.5418398394651305,-1.0858015926631859,1.539189191902649,1.2891074478451903,-0.7556764810683345,-0.4374225341986201,-0.972290508371162,-0.6318112613593487,jazz
jazz6_0,0.39080854654885744,-0.3087363478263742,1.6972101311676282,-1.6578195534410967,-1.1786291653666812,-1.755768284683286,-1.3756116583424443,-1.6371490728378255,-1.2206840104187315,0.044740319323041726,-0.22522667968061408,-0.7530155892851914,-0.4371732842168811,-1.4736503470272513,-0.9566587545503953,jazz
jazz6_1,-0.01913197084341754,-0.3736531756882777,-0.010974076912052058,-0.6875053273099314,-0.7114663900216123,-1.0701431105793675,-1.014662450953765,-0.7706822423318362,-0.914765383456401,2.499810819194372,1.973061660235227,-0.7400811402136331,-0.4366541444859123,-0.6825865382770093,-0.7042497098260593,jazz
jazz6_2,0.1755897749179129,-0.2149883399774451,1.0845993230972986,-1.630269502578364,-1.0984190338476099,-1.7088297317663046,-1.3281937981716625,-1.5861056834093386,-1.1423177663357083,0.788092905562014,0.778622289190151,-0.7566205908355528,-0.4363153219100499,-1.4111457233425537,-0.8259887232192574,jazz
jazz6_3,0.1755897749179129,-0.6903645207414455,0.609278025136847,-0.7157379927241646,-0.6041407375069581,-1.0811782193435933,-0.8821966648705819,-0.7965216344906562,-0.7342949863617956,1.9892679463546772,1.583867700867314,-0.7230329990215146,-0.43539676924616527,-0.8155328807174793,-0.7331250689300789,jazz
jazz6_4,0.39080854654885744,-0.4185360063486681,0.6075037176450604,-1.1896524896319145,-0.9941927781579162,-1.4591356032501344,-1.2781590955046844,-1.1190904398831327,-1.0840960828587027,1.9925714001362342,1.6892530409027067,-0.7662557961224538,-0.43783717423543367,-1.021897352565365,-0.7581968764768373,jazz
jazz6_5,0.39080854654885744,0.0785710507782209,0.9939063334572756,-1.4302835540366072,-1.1334371839109976,-1.5058339368621876,-1.3084898940867724,-1.3978169979241697,-1.1669203388288625,1.3179831615289157,0.8748434234664569,-0.7524097134142351,-0.4373307498235509,-1.2884514620355574,-0.9447408022237924,jazz
jazz6_6,-0.3577784852109487,-0.287241079195778,0.010394699458477949,-1.0483090536092101,-0.8610164985702977,-1.2967360619425874,-1.0207111146002739,-1.074824595938925,-0.9530554725358074,2.025494499044066,1.6530215976883484,-0.75497216435144,-0.43769216274478406,-1.1330166835603814,-0.8970533129349082,jazz
jazz6_7,0.39080854654885744,-0.0926752020477541,1.2438491029745289,-1.5036566248073049,-1.1886124942101073,-1.485914011095127,-1.3422366630237843,-1.4486485890562733,-1.2146440412966641,1.1450808510295654,0.476461510441179,-0.7674648256216113,-0.43786603932427137,-1.4581068691797343,-0.978190673219017,jazz
jazz7_0,-1.9188563197344461,-0.5533822545687466,0.4512616993018955,-0.9683116203317146,-0.9757521091123047,-1.6278776658074856,-1.4736869041366525,-1.3126740827778942,-1.283044660365748,2.8627064935741466,2.1033256248989005,-0.7727185751596907,-0.43792217434104963,-0.290031044553543,-0.6019371032145897,jazz
jazz7_1,-1.966349428456722,-1.1463473427837618,1.0315913950001125,-1.21423874552552,-1.1405367214152478,-1.5868273561635147,-1.4782920287525017,-1.5996607743778986,-1.3881789723108167,2.4255374415145994,1.8630555878918105,-0.7701800479697123,-0.4378725154064219,-0.4229773869940087,-0.7474562268339393,jazz
jazz7_2,-2.0116335553779616,-0.5191411054699188,1.5311264510207028,-1.4703376869821811,-1.1673828304699676,-1.6850746174601743,-1.4285281662331277,-1.7189032152419597,-1.3877420757394725,1.7795607935905913,1.346243929174181,-0.7727610201870234,-0.4378874105305313,-1.0470314869570962,-0.8550346931988576,jazz
jazz7_3,-1.9188563197344461,-1.0764676307226164,1.349520658616878,-1.4616812024770005,-1.1903940276428353,-1.9410259329134674,-1.5565233214387144,-1.696452595825277,-1.3739930563708633,1.6406121700807437,1.4351311017470274,-0.7739409344275863,-0.43789042397172895,-0.9580698797021528,-0.8920170999931295,jazz
jazz7_4,1.928085486769887,-0.8283921461346405,1.6682057404417105,-1.7219809746809995,-1.2893088593055748,-1.7945049978496825,-1.5175857855384858,-1.838357454402404,-1.4170129053262372,0.029238286800290524,0.04072708610254096,-0.7638922782434251,-0.4376916223815184,-1.345003264416948,-0.9379652778686292,jazz
jazz7_5,2.9016942155765393,-1.000946579757042,1.1969659739312,-1.1146973936046929,-1.0739747408406646,-1.384659804828743,-1.2945255633711485,-1.3044139492189277,-1.2388788034207427,2.503648390042548,1.793848378950827,-0.7668146410564056,-0.4377487370600461,-0.8992030912583667,-0.8135833105098118,jazz
jazz7_6,-1.966349428456722,-0.9519315852760017,1.0359904541428202,-1.322696293367541,-1.0892383285902314,-1.6422807375936972,-1.3980582714630925,-1.5265903621254993,-1.285084963112886,2.3997360465182487,2.4519498932038934,-0.7725820911822987,-0.43788632606810357,-1.0741498951165938,-0.8955438298195333,jazz
jazz7_7,-2.0116335553779616,-0.8052484612773896,1.2257565137176931,-1.2756729095146047,-1.1679730341235643,-1.7709473809341145,-1.5590820666997693,-1.547346595171109,-1.3908548564611165,2.8281996141645465,2.056973842235649,-0.7746120411434652,-0.4379199449351136,-0.7417840390154266,-0.8494785433607988,jazz
jazz8_0,0.8972056562687253,-0.5618113318918213,0.29673508228401796,-0.9234584217324994,-0.8653247110874209,-1.0581374212933632,-0.9962527234005994,-1.0170036610261575,-1.025902998840176,0.8799828907661453,0.5401962636839891,-0.7174083388030532,-0.43116829783902505,-0.8925888453658077,-0.7458837860475312,jazz
jazz8_1,-0.3577784852109487,-0.6342661829777924,0.774350814377092,-1.262814339749164,-1.0919971531915664,-1.2032323556156217,-1.1509304287719253,-1.2665020541662342,-1.1827471627384052,0.6095652834270949,0.23410031779921045,-0.7535630885957917,-0.43774302292294215,-1.315239157900426,-0.9407117048895651,jazz
jazz8_2,-0.5059363352467436,0.19628897675805798,0.24608249661851736,-1.26854172980424,-1.1118677227936515,-1.2032732393629324,-1.191538297308397,-1.1898310708753106,-1.185077313436891,0.43023490659401314,0.28264184247350727,-0.7487425687727406,-0.4377615830461746,-1.3830351782991723,-0.9513976911648566,jazz
jazz8_3,-0.5059363352467436,0.515533712445537,-0.021369083046345935,-1.0548918748234595,-0.9594836619734722,-1.0321175466934427,-1.037745488739,-0.9500753993688864,-0.9972235608041382,0.7519621097973079,0.44042618964592106,-0.7241889024180698,-0.4361797388877698,-1.2699315735363863,-0.9293943117344577,jazz
jazz8_4,-0.3577784852109487,0.48746050028870214,0.14486078632639193,-1.312130038572277,-1.1156433774046277,-1.223608834352953,-1.1840388723617141,-1.1841125168729494,-1.170748614112447,0.8795900379009663,0.5625000427429129,-0.7509846533075184,-0.43755570105766356,-1.3975865192628047,-0.9587151293585571,jazz
jazz8_5,-0.5059363352467436,0.933013392850747,0.18065482026241086,-1.4457276828169032,-1.1498972772095912,-1.3147981754637303,-1.18546626287305,-1.31013250322129,-1.1499810354805087,0.3780723450829931,0.17656035382627167,-0.7500908002938697,-0.4374879636766005,-1.547068476434674,-0.9948285233013661,jazz
jazz8_6,-0.19615173971735408,0.7810784719910345,0.7009660293565004,-1.5328774827193274,-1.1456068390769745,-1.4176656568474413,-1.2223979051427623,-1.431492927049189,-1.1980332269317269,0.26729849710818965,0.025109817101956658,-0.744991059987034,-0.4354473094584266,-1.5424385043098818,-0.9696004707254705,jazz
jazz8_7,-0.5059363352467436,0.35444196501268116,0.08100089827065936,-1.167675558168629,-0.9725520218627721,-0.9778322487560593,-0.9532235712312939,-1.0553391526716178,-0.9500539866088227,1.3030084883825905,0.8976416550324757,-0.7306401932149372,-0.43568164254780856,-1.2467817129124237,-0.9255676625120631,jazz
jazz9_0,-0.5059363352467436,-0.8775504077198032,0.8585009580020975,-1.6105165872778775,-1.2436489049055541,-1.549157128235005,-1.2986185527971754,-1.7940916104581963,-1.3861090933599467,0.9562221205390197,0.34733613010135345,-0.7584630685681251,-0.43760649891513786,-1.3985786561466886,-0.9660168563612904,jazz
jazz9_1,-2.1356726856404875,-0.740134314999682,1.056183827672059,-1.9432080452342653,-1.3756670333331087,-2.1671973419974,-1.6990996374343308,-2.0821372935401175,-1.5476104222099725,1.165434273988212,0.40380388161254943,-0.7769314409124073,-0.43793528347018607,-1.4766267576789047,-1.0169223393827445,jazz
jazz9_2,-0.19615173971735408,-0.7047347196086999,1.212239104630961,-1.9350907888738318,-1.3797798033675774,-2.032616141834085,-1.6572450819802886,-2.0298231143333285,-1.532960847016178,0.5516659424638162,0.06503627505138339,-0.7746742334739986,-0.4379304057891303,-1.477949606857416,-1.004983214179871,jazz
jazz9_3,-2.1356726856404875,-0.7528798798006616,1.3143674296629255,-1.9244136509240133,-1.3765542991676076,-2.1003351258287513,-1.6394802970342337,-2.0306703075188626,-1.5277997858550867,0.8755521542936384,0.1645307464873298,-0.7754776499193435,-0.4379235684500927,-1.398909368441317,-0.9986913344224622,jazz
jazz9_4,-1.2754012983358718,-0.9003943238619625,1.269748911436386,-2.0057146513166453,-1.3866338042594468,-2.245001100838892,-1.7694353731246815,-2.1103064669591602,-1.5462771093986785,1.12175255654115,0.33931927484988883,-0.7779173644605613,-0.43793633957317424,-1.584769678022268,-1.0172974678710203,jazz
jazz9_5,-1.1874624454114002,-0.6307538510084747,1.416343460832613,-2.0408802465706546,-1.406515970136054,-2.017186730448473,-1.6471327353060383,-2.1113654584410786,-1.5465626143048363,0.6169793319956794,0.12958820623081835,-0.77562386344677,-0.43792960929076835,-1.7352437720780214,-1.0506923206759475,jazz
jazz9_6,-0.5059363352467436,-0.43708437917242166,1.5362519620831718,-2.064351007210913,-1.3960193703135002,-2.1336129875736494,-1.6024592711903174,-2.042742810412738,-1.5166499991610272,0.06537906948260146,-0.3438490302715886,-0.7758537551245773,-0.43791750328806883,-1.7610393310590071,-1.0474223381636207,jazz
